mode,family_semantics,severity,threshold_fraction,support_width,samples,mean_weighted_native_overlap,mean_induced_certificate_correlation,certification_rescue_rate,primary_signal_semantics,guardrail_semantics,anchoring_status,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,orientation_link_overlap,orientation_link_bin,support_frontier_overlap,support_frontier_bin,orientation_link_count_proxy,old_orientation_triplet_diff,orientation_surface_status,orientation_surface_adjusted_rescue_rate,orientation_specific_sensitivity_proxy,ledger_specific_sensitivity_proxy
selector_stress,augmented_exact_k,0.25,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.28365839769054135,low,0.1,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6878815144879238,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.6398917732991637,medium,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.7515698189388547,high,0.5,medium,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.2146196714067732,low,0.333333,low,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5719071991293427,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8246213432236421,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8145493541688477,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.24205268048716072,low,0.6,medium,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5602792762349529,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36121434663453306,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.782472199501781,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.25,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18486515070675794,low,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715419252849092,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7463491847827801,high,0.333333,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.7288258000859819,high,0.166667,low,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.6713947346663881,high,0.1,low,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2587126253328965,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.22344262085512462,low,0.333333,low,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.3274483360866304,low,0.5,medium,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.49370966753426526,medium,0.333333,low,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6616922099107978,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6204216713823396,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4601311827401189,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.7543825574925519,high,0.6,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4640714479580843,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2706949552691677,low,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8202045526948133,high,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.5,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3515459927863479,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7909949194984286,high,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.7526611944403149,high,0.333333,low,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.6706228213197504,high,0.166667,low,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.18687925201196087,low,0.1,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19238576749687517,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.5797623971613686,medium,0.333333,low,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.5386015280197979,medium,0.5,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.523134513957189,medium,0.333333,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23422385839042442,low,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6494859325751902,medium,1.0,high,4,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6209380479601577,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.3905414676302259,medium,0.6,medium,3,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3359876060204472,medium,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3270055193197555,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6492165283117249,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,0.75,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28431387170848854,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.25,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5184255453302242,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.25,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.5583314786181754,medium,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.25,3,476,0.280842,0.280842,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.166667,0.166667,0.166667,0.522192,0.324653,0.316118,0.370131,0.3805760235901492,medium,0.166667,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.25,4,440,0.223694,0.223694,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.1,0.1,0.1,0.482514,0.27304,0.258439,0.327908,0.3219027779136106,low,0.1,low,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.5,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5260821008858881,medium,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.5,2,430,0.435563,0.435563,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.649819,0.474827,0.469505,0.516658,0.8020857265228902,high,0.333333,low,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.5,3,476,0.565849,0.565849,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.5,0.5,0.5,0.716662,0.598398,0.5822,0.585274,0.3952478514382135,medium,0.5,medium,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.5,4,440,0.420445,0.420445,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.333333,0.333333,0.333333,0.61991,0.459952,0.438756,0.455732,0.8032604751177213,high,0.333333,low,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.75,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23708785499495993,low,1.0,high,2,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.75,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5876451711695382,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.75,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4073263629688707,medium,1.0,high,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,0.75,4,440,0.649869,0.649869,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,0.6,0.6,0.6,0.775978,0.678955,0.663139,0.63005,0.5254623752826345,medium,0.6,medium,1,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,1.0,1,1054,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29613307430385416,low,1.0,high,5,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,1.0,2,430,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8279624378872038,high,1.0,high,6,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,1.0,3,476,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17912419882900385,low,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
selector_stress,augmented_exact_k,1.0,1.0,4,440,1.0,1.0,0.0,augmented_exact_k,at_least_k,component_proxy_anchored_to_formal_surface,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5913347529333689,medium,1.0,high,7,0.0,distinct_orientation_link_surface,0.0,0.0,0.0
