motif,site,mode,severity,seed,support_width,before_supported,before_causally_ready,before_operationally_ready,before_strict_commits,before_selected_commits,after_supported,after_causally_ready,after_support_available,after_operationally_ready,after_strict_commits,after_selected_commits,lost_support_certification,lost_causal_reachability,lost_support_availability,lost_operational_readiness,lost_strict_commit,lost_selected_commit,ledger_gate_loss,orientation_gate_loss,selector_stress_loss,finality_depth_before,finality_depth_after,finality_depth_shift,recovery_length,affected_support_vertices,affected_edge_count,added_competitors,intervention_detail,run_seed,nodes,edges,motifs,target_count,support_width_classes_in_seed
renewal_9,9,ledger_failure,0.25,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_15,15,ledger_failure,0.25,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,True,False,False,6,6,0,0,[],0,0,ledger_gate_loss=True probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_1,1,ledger_failure,0.25,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,ledger_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_5,5,ledger_failure,0.0,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_4,4,ledger_failure,0.0,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_24,24,ledger_failure,0.0,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_3,3,ledger_failure,0.0,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_27,27,ledger_failure,0.0,101,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_13,13,ledger_failure,0.0,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_30,30,ledger_failure,0.0,101,2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_2,2,ledger_failure,0.0,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_21,21,ledger_failure,0.0,101,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_9,9,ledger_failure,0.0,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_15,15,ledger_failure,0.0,101,2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_1,1,ledger_failure,0.0,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,ledger_gate_loss=False probability=0.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_5,5,orientation_degradation,1.0,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,5,5,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_4,4,orientation_degradation,1.0,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_24,24,orientation_degradation,1.0,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_3,3,orientation_degradation,1.0,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_27,27,orientation_degradation,1.0,101,4,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_13,13,orientation_degradation,1.0,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_30,30,orientation_degradation,1.0,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_2,2,orientation_degradation,1.0,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_21,21,orientation_degradation,1.0,101,4,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_9,9,orientation_degradation,1.0,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_15,15,orientation_degradation,1.0,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_1,1,orientation_degradation,1.0,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=1.0,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_5,5,orientation_degradation,0.75,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,orientation_gate_loss=False probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_4,4,orientation_degradation,0.75,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_24,24,orientation_degradation,0.75,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_3,3,orientation_degradation,0.75,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_27,27,orientation_degradation,0.75,101,4,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_13,13,orientation_degradation,0.75,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_30,30,orientation_degradation,0.75,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_2,2,orientation_degradation,0.75,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,orientation_gate_loss=False probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_21,21,orientation_degradation,0.75,101,4,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_9,9,orientation_degradation,0.75,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_15,15,orientation_degradation,0.75,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_1,1,orientation_degradation,0.75,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,orientation_gate_loss=False probability=0.75,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_5,5,orientation_degradation,0.5,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,5,5,0,0,[],0,0,orientation_gate_loss=True probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_4,4,orientation_degradation,0.5,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_24,24,orientation_degradation,0.5,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_3,3,orientation_degradation,0.5,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_27,27,orientation_degradation,0.5,101,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_13,13,orientation_degradation,0.5,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_30,30,orientation_degradation,0.5,101,2,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,0,[],0,0,orientation_gate_loss=True probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_2,2,orientation_degradation,0.5,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_21,21,orientation_degradation,0.5,101,4,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_9,9,orientation_degradation,0.5,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_15,15,orientation_degradation,0.5,101,2,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_1,1,orientation_degradation,0.5,101,1,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,0,0,0,0,[],0,0,orientation_gate_loss=True probability=0.5,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_5,5,orientation_degradation,0.25,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,5,5,0,0,[],0,0,orientation_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_4,4,orientation_degradation,0.25,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,[],0,0,orientation_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_24,24,orientation_degradation,0.25,101,3,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_3,3,orientation_degradation,0.25,101,1,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,6,6,0,0,[],0,0,orientation_gate_loss=False probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_27,27,orientation_degradation,0.25,101,4,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
renewal_13,13,orientation_degradation,0.25,101,3,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,6,6,0,0,[],0,0,orientation_gate_loss=True probability=0.25,30,33,46,55,12,"[1, 2, 3, 4]"
