config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,orientation_bins,low_rows,medium_rows,high_rows,estimable_low_high,rows_per_estimable_stratum
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,15,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,11,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,210,medium,0,210,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,234,medium,0,234,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,210,medium;high,0,116,94,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,251,medium;high,0,131,120,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,234,medium;high,0,110,124,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,210,medium;high,0,116,94,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,251,medium;high,0,39,212,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,234,medium;high,0,64,170,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,234,medium;high,0,5,229,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,210,medium;high,0,116,94,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,251,low;medium;high,1,180,70,True,251
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,234,low;medium;high,11,152,71,True,234
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,210,medium;high,0,116,94,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,251,medium;high,0,39,212,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,234,medium;high,0,110,124,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,234,medium;high,0,5,229,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,505,low,505,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,2,1,210,low,210,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,1,234,low,234,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,3,4,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_direction_only,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,at_least_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,219,low,219,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,251,low,251,0,0,False,0
steps32_targets12_bp0.35_wj0.85,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,260,low,260,0,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,3,7,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.25,4,15,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,1,1,470,low,470,0,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,2,3,219,medium,0,219,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,3,4,251,medium,0,251,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.5,4,11,260,medium,0,260,0,False,0
steps32_targets12_bp0.35_wj0.85,graph_cut_member_index_free,at_least_k,0.75,1,1,470,low,470,0,0,False,0
