config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,high_rows,low_rows,medium_rows,high_overlap_deficit,low_high_deficit
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,2,3,419,0,0,419,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,3,7,417,0,0,417,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.25,4,15,410,0,0,410,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,2,3,419,0,0,419,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,3,4,417,0,0,417,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.5,4,11,410,0,0,410,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,0.75,4,5,410,0,0,410,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,at_least_k,1.0,4,1,410,0,410,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,419,0,0,419,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,410,0,410,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,419,0,0,419,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,417,0,0,417,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,410,0,0,410,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,410,0,0,410,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,410,0,410,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,2,3,419,202,0,217,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,3,7,417,208,0,209,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,4,15,410,223,0,187,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,2,3,419,202,0,217,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,3,4,417,339,0,78,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,4,11,410,311,0,99,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,4,5,410,401,0,9,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,4,1,410,0,410,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,2,3,419,202,0,217,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,3,4,417,104,6,307,0,0
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,4,5,410,134,20,256,0,0
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,2,3,419,202,0,217,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,3,4,417,339,0,78,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,4,7,410,224,0,186,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,4,5,410,401,0,9,0,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1,1,2354,0,2354,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,2,1,419,0,419,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,3,1,417,0,417,0,1,1
steps64_targets36_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,4,1,410,0,410,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,3,7,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,4,15,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,4,11,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,3,7,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,4,15,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,4,11,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,3,4,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,5,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,7,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,3,7,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,15,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,11,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,530,0,0,530,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,527,0,0,527,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,461,0,0,461,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,530,272,0,258,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,527,244,0,283,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,461,245,0,216,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,530,272,0,258,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,527,434,0,93,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,461,317,0,144,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,461,450,0,11,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,530,272,0,258,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,527,132,10,385,0,0
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,461,142,29,290,0,0
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,530,272,0,258,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,527,434,0,93,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,461,245,0,216,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,461,450,0,11,0,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,2082,0,2082,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,2,1,530,0,530,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,3,1,527,0,527,0,1,1
steps64_targets36_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,4,1,461,0,461,0,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,1,1,1958,0,1958,0,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,2,3,562,0,0,562,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,3,7,544,0,0,544,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.25,4,15,536,0,0,536,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,1,1,1958,0,1958,0,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,2,3,562,0,0,562,1,1
steps64_targets36_bp0.55_wj0.85,catalog_augmented_edge_pair,at_least_k,0.5,3,4,544,0,0,544,1,1
