measure,seed,run_seed,step_idx,v,N1,N2,N3,N4,V4,S,parent_size,orig_parent_size,frontier_parent_size,n_admitted_parent_subsets,n_admitted_unique_closures,n_admitted_unique_profiles,mu_v4
closure_uniform,chain2,31,13,15,3,4,0,1,8,42,3,3,3,768,101,42,2.2824720047
closure_uniform,chain2,31,14,16,4,5,0,0,9,42,4,4,4,858,104,45,2.4039086666
closure_uniform,chain2,31,15,17,3,4,1,0,8,18,3,3,3,858,104,45,2.2824720047
closure_uniform,chain2,31,16,18,2,2,0,2,6,33,2,2,2,1030,108,48,2.0000000000
closure_uniform,chain2,31,17,19,2,2,1,1,6,9,2,2,2,1433,132,51,2.0000000000
closure_uniform,chain2,31,18,20,3,2,0,1,6,24,3,3,3,1979,189,66,2.0000000000
closure_uniform,chain2,31,19,21,4,3,1,2,10,24,4,4,4,2477,240,80,2.5154334638
closure_uniform,chain2,31,20,22,2,4,2,2,10,19,2,2,2,3099,255,88,2.5154334638
closure_uniform,chain2,31,21,23,4,2,1,1,8,7,4,4,4,3099,255,88,2.2824720047
closure_uniform,chain2,31,22,24,2,4,1,3,10,43,2,2,2,4306,307,97,2.5154334638
closure_uniform,chain2,31,23,25,3,2,1,3,9,24,3,3,3,5211,350,102,2.4039086666
closure_uniform,chain2,31,24,26,4,2,1,3,10,23,4,4,4,7257,360,103,2.5154334638
closure_uniform,chain2,31,25,27,2,3,0,1,6,34,2,2,2,9603,375,103,2.0000000000
closure_uniform,chain2,32,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,32,2,4,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,32,3,5,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,32,4,6,3,0,0,1,4,6,3,3,3,6,3,3,1.6354633478
closure_uniform,chain2,32,5,7,1,3,0,0,4,27,1,1,1,32,4,4,1.6354633478
closure_uniform,chain2,32,6,8,0,0,0,0,0,1,0,0,0,32,4,4,0.0000000000
closure_uniform,chain2,32,7,9,0,0,0,0,0,1,0,0,0,51,7,7,0.0000000000
closure_uniform,chain2,32,8,10,2,1,0,0,3,8,2,2,2,78,12,9,1.4006773518
closure_uniform,chain2,32,9,11,2,4,0,0,6,35,2,2,2,138,23,16,2.0000000000
closure_uniform,chain2,32,10,12,1,1,0,0,2,9,1,1,1,138,23,16,1.1041475573
closure_uniform,chain2,32,11,13,3,4,0,0,7,34,3,3,3,208,47,18,2.1488813703
closure_uniform,chain2,32,12,14,4,0,0,1,5,5,4,4,4,331,53,24,1.8312368960
closure_uniform,chain2,32,13,15,4,0,0,1,5,5,4,4,4,593,65,33,1.8312368960
closure_uniform,chain2,32,14,16,3,1,0,1,5,15,3,3,3,962,86,42,1.8312368960
closure_uniform,chain2,32,15,17,2,3,1,0,6,10,2,2,2,1347,113,53,2.0000000000
closure_uniform,chain2,32,16,18,1,3,1,0,5,11,1,1,1,1670,143,66,1.8312368960
closure_uniform,chain2,32,17,19,3,1,0,1,5,15,3,3,3,2181,192,77,1.8312368960
closure_uniform,chain2,32,18,20,3,3,1,0,7,9,3,3,3,2631,254,88,2.1488813703
closure_uniform,chain2,32,19,21,2,2,2,3,9,9,2,2,2,3321,289,93,2.4039086666
closure_uniform,chain2,32,20,22,4,3,0,0,7,24,4,4,4,4337,354,100,2.1488813703
closure_uniform,chain2,32,21,23,3,1,1,2,7,7,3,3,3,5323,451,105,2.1488813703
closure_uniform,chain2,32,22,24,2,3,0,0,5,26,2,2,2,6917,530,115,1.8312368960
closure_uniform,chain2,32,23,25,3,2,1,2,8,16,3,3,3,8278,729,121,2.2824720047
closure_uniform,chain2,32,24,26,3,3,1,3,10,33,3,3,3,9594,857,122,2.5154334638
closure_uniform,chain2,32,25,27,2,5,0,2,9,60,2,2,2,11537,1004,145,2.4039086666
closure_uniform,chain2,33,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,33,2,4,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,33,3,5,1,1,0,0,2,9,1,1,1,5,3,3,1.1041475573
closure_uniform,chain2,33,4,6,2,1,0,0,3,8,2,2,2,5,3,3,1.4006773518
closure_uniform,chain2,33,5,7,1,1,0,0,2,9,1,1,1,17,5,5,1.1041475573
closure_uniform,chain2,33,6,8,1,2,1,0,4,2,1,1,1,30,10,8,1.6354633478
closure_uniform,chain2,33,7,9,3,1,0,1,5,15,3,3,3,30,10,8,1.8312368960
closure_uniform,chain2,33,8,10,1,3,1,0,5,11,1,1,1,123,14,12,1.8312368960
closure_uniform,chain2,33,9,11,3,2,1,1,7,8,3,3,3,123,14,12,2.1488813703
closure_uniform,chain2,33,10,12,4,1,0,0,5,6,4,4,4,299,16,14,1.8312368960
closure_uniform,chain2,33,11,13,1,4,1,0,6,20,1,1,1,484,21,18,2.0000000000
closure_uniform,chain2,33,12,14,2,2,1,2,7,17,2,2,2,643,26,22,2.1488813703
closure_uniform,chain2,33,13,15,0,0,0,0,0,1,0,0,0,710,27,22,0.0000000000
closure_uniform,chain2,33,14,16,3,2,1,2,8,16,3,3,3,909,50,35,2.2824720047
closure_uniform,chain2,33,15,17,3,1,1,3,8,15,3,3,3,1301,54,36,2.2824720047
closure_uniform,chain2,33,16,18,1,3,1,0,5,11,1,1,1,1811,60,38,1.8312368960
closure_uniform,chain2,33,17,19,4,0,0,1,5,5,4,4,4,2266,89,46,1.8312368960
closure_uniform,chain2,33,18,20,3,3,0,1,7,33,3,3,3,2759,125,58,2.1488813703
closure_uniform,chain2,33,19,21,4,2,1,2,9,15,4,4,4,3148,145,64,2.4039086666
closure_uniform,chain2,33,20,22,3,0,0,1,4,6,3,3,3,4499,149,68,1.6354633478
closure_uniform,chain2,33,21,23,4,1,1,2,8,6,4,4,4,5371,234,87,2.2824720047
closure_uniform,chain2,33,22,24,3,3,0,3,9,49,3,3,3,6672,292,99,2.4039086666
closure_uniform,chain2,33,23,25,2,1,0,0,3,8,2,2,2,7537,312,102,1.4006773518
closure_uniform,chain2,33,24,26,4,4,1,1,10,25,4,4,4,8859,466,110,2.5154334638
closure_uniform,chain2,33,25,27,4,2,1,1,8,7,4,4,4,8859,466,110,2.2824720047
closure_uniform,chain2,34,1,3,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,34,2,4,0,0,0,0,0,1,0,0,0,5,3,3,0.0000000000
closure_uniform,chain2,34,3,5,2,1,0,0,3,8,2,2,2,9,5,4,1.4006773518
closure_uniform,chain2,34,4,6,0,0,0,0,0,1,0,0,0,24,7,6,0.0000000000
closure_uniform,chain2,34,5,7,2,1,0,0,3,8,2,2,2,38,12,7,1.4006773518
closure_uniform,chain2,34,6,8,2,2,1,0,5,1,2,2,2,76,17,9,1.8312368960
closure_uniform,chain2,34,7,9,2,1,0,0,3,8,2,2,2,76,17,9,1.4006773518
closure_uniform,chain2,34,8,10,0,0,0,0,0,1,0,0,0,114,22,9,0.0000000000
closure_uniform,chain2,34,9,11,3,1,0,0,4,7,3,3,3,158,36,10,1.6354633478
closure_uniform,chain2,34,10,12,2,2,1,0,5,1,2,2,2,311,57,18,1.8312368960
closure_uniform,chain2,34,11,13,1,2,1,0,4,2,1,1,1,413,76,25,1.6354633478
closure_uniform,chain2,34,12,14,4,2,1,1,8,7,4,4,4,594,107,32,2.2824720047
closure_uniform,chain2,34,13,15,2,3,1,1,7,18,2,2,2,960,119,40,2.1488813703
closure_uniform,chain2,34,14,16,3,1,0,0,4,7,3,3,3,1155,134,46,1.6354633478
closure_uniform,chain2,34,15,17,2,2,0,2,6,33,2,2,2,1470,202,54,2.0000000000
closure_uniform,chain2,34,16,18,4,2,1,1,8,7,4,4,4,2027,267,66,2.2824720047
closure_uniform,chain2,34,17,19,4,1,0,2,7,22,4,4,4,2759,310,76,2.1488813703
closure_uniform,chain2,34,18,20,4,2,0,0,6,15,4,4,4,3475,351,90,2.0000000000
closure_uniform,chain2,34,19,21,4,1,0,0,5,6,4,4,4,4458,390,100,1.8312368960
closure_uniform,chain2,34,20,22,4,1,0,2,7,22,4,4,4,5347,548,113,2.1488813703
closure_uniform,chain2,34,21,23,4,1,0,1,6,14,4,4,4,6532,652,125,2.0000000000
closure_uniform,chain2,34,22,24,3,2,1,1,7,8,3,3,3,7717,754,128,2.1488813703
closure_uniform,chain2,34,23,25,2,3,2,1,8,2,2,2,2,9321,915,132,2.2824720047
closure_uniform,chain2,34,24,26,4,5,2,1,12,18,4,4,4,10108,1023,150,2.7149954922
closure_uniform,chain2,34,25,27,2,6,0,0,8,53,2,2,2,11132,1072,159,2.2824720047
closure_uniform,chain2,35,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,35,2,4,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,35,3,5,2,1,0,0,3,8,2,2,2,5,3,3,1.4006773518
closure_uniform,chain2,35,4,6,2,1,0,0,3,8,2,2,2,13,4,4,1.4006773518
closure_uniform,chain2,35,5,7,1,2,1,0,4,2,1,1,1,21,5,4,1.6354633478
closure_uniform,chain2,35,6,8,1,1,0,0,2,9,1,1,1,37,7,6,1.1041475573
closure_uniform,chain2,35,7,9,1,2,1,0,4,2,1,1,1,51,11,7,1.6354633478
closure_uniform,chain2,35,8,10,3,1,0,1,5,15,3,3,3,73,15,7,1.8312368960
closure_uniform,chain2,35,9,11,1,2,1,0,4,2,1,1,1,203,20,11,1.6354633478
closure_uniform,chain2,35,10,12,3,1,0,1,5,15,3,3,3,321,35,15,1.8312368960
closure_uniform,chain2,35,11,13,1,3,1,0,5,11,1,1,1,461,41,20,1.8312368960
closure_uniform,chain2,35,12,14,2,1,0,2,5,24,2,2,2,482,44,21,1.8312368960
closure_uniform,chain2,35,13,15,3,1,0,1,5,15,3,3,3,703,62,33,1.8312368960
closure_uniform,chain2,35,14,16,4,1,1,2,8,6,4,4,4,1032,89,36,2.2824720047
closure_uniform,chain2,35,15,17,3,2,1,2,8,16,3,3,3,1608,92,39,2.2824720047
closure_uniform,chain2,35,16,18,2,2,0,0,4,17,2,2,2,2184,98,43,1.6354633478
closure_uniform,chain2,35,17,19,2,2,0,0,4,17,2,2,2,2787,135,48,1.6354633478
closure_uniform,chain2,35,18,20,2,2,1,2,7,17,2,2,2,3452,196,55,2.1488813703
closure_uniform,chain2,35,19,21,2,4,1,1,8,27,2,2,2,3987,229,68,2.2824720047
closure_uniform,chain2,35,20,22,2,3,1,0,6,10,2,2,2,4592,264,74,2.0000000000
closure_uniform,chain2,35,21,23,2,1,0,2,5,24,2,2,2,5549,354,86,1.8312368960
closure_uniform,chain2,35,22,24,4,4,1,2,11,33,4,4,4,6540,526,97,2.6187070833
closure_uniform,chain2,35,23,25,4,4,0,2,10,49,4,4,4,7154,534,102,2.5154334638
closure_uniform,chain2,35,24,26,3,3,1,1,8,17,3,3,3,8099,571,107,2.2824720047
closure_uniform,chain2,35,25,27,3,3,0,1,7,33,3,3,3,8948,636,116,2.1488813703
closure_uniform,chain2,36,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,36,2,4,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,36,3,5,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,36,4,6,1,1,0,0,2,9,1,1,1,6,3,3,1.1041475573
closure_uniform,chain2,36,5,7,0,0,0,0,0,1,0,0,0,15,6,3,0.0000000000
closure_uniform,chain2,36,6,8,1,1,0,0,2,9,1,1,1,21,11,5,1.1041475573
closure_uniform,chain2,36,7,9,3,0,0,1,4,6,3,3,3,45,23,5,1.6354633478
closure_uniform,chain2,36,8,10,1,3,0,0,4,27,1,1,1,138,31,9,1.6354633478
closure_uniform,chain2,36,9,11,3,0,0,1,4,6,3,3,3,138,31,9,1.6354633478
closure_uniform,chain2,36,10,12,4,0,0,1,5,5,4,4,4,277,43,12,1.8312368960
closure_uniform,chain2,36,11,13,2,3,0,0,5,26,2,2,2,435,51,19,1.8312368960
closure_uniform,chain2,36,12,14,4,0,0,1,5,5,4,4,4,574,60,25,1.8312368960
closure_uniform,chain2,36,13,15,4,0,0,1,5,5,4,4,4,836,73,28,1.8312368960
closure_uniform,chain2,36,14,16,4,1,1,3,9,14,4,4,4,1053,88,30,2.4039086666
closure_uniform,chain2,36,15,17,4,0,0,1,5,5,4,4,4,1459,98,34,1.8312368960
closure_uniform,chain2,36,16,18,2,3,1,2,8,26,2,2,2,1834,128,35,2.2824720047
closure_uniform,chain2,36,17,19,2,4,2,0,8,3,2,2,2,2304,157,39,2.2824720047
closure_uniform,chain2,36,18,20,2,3,0,0,5,26,2,2,2,2954,197,45,1.8312368960
closure_uniform,chain2,36,19,21,3,4,0,2,9,50,3,3,3,3746,278,61,2.4039086666
closure_uniform,chain2,36,20,22,4,2,1,1,8,7,4,4,4,4502,332,66,2.2824720047
closure_uniform,chain2,36,21,23,4,2,1,1,8,7,4,4,4,5759,385,70,2.2824720047
closure_uniform,chain2,36,22,24,4,2,1,2,9,15,4,4,4,6880,421,82,2.4039086666
closure_uniform,chain2,36,23,25,2,4,1,1,8,27,2,2,2,8645,482,94,2.2824720047
closure_uniform,chain2,36,24,26,2,4,1,2,9,35,2,2,2,8958,495,103,2.4039086666
closure_uniform,chain2,36,25,27,3,3,2,1,9,1,3,3,3,9239,520,111,2.4039086666
closure_uniform,chain2,37,1,3,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,37,2,4,0,0,0,0,0,1,0,0,0,5,3,3,0.0000000000
closure_uniform,chain2,37,3,5,2,1,0,0,3,8,2,2,2,9,5,4,1.4006773518
closure_uniform,chain2,37,4,6,1,1,0,0,2,9,1,1,1,24,7,6,1.1041475573
closure_uniform,chain2,37,5,7,0,0,0,0,0,1,0,0,0,24,7,6,0.0000000000
closure_uniform,chain2,37,6,8,2,1,0,0,3,8,2,2,2,38,12,7,1.4006773518
closure_uniform,chain2,37,7,9,1,1,0,0,2,9,1,1,1,82,19,11,1.1041475573
closure_uniform,chain2,37,8,10,3,2,0,1,6,24,3,3,3,101,28,14,2.0000000000
closure_uniform,chain2,37,9,11,4,1,0,1,6,14,4,4,4,101,28,14,2.0000000000
closure_uniform,chain2,37,10,12,2,2,1,0,5,1,2,2,2,231,31,17,1.8312368960
closure_uniform,chain2,37,11,13,3,1,0,1,5,15,3,3,3,414,44,24,1.8312368960
closure_uniform,chain2,37,12,14,4,1,1,3,9,14,4,4,4,611,57,32,2.4039086666
closure_uniform,chain2,37,13,15,4,1,0,1,6,14,4,4,4,989,59,33,2.0000000000
closure_uniform,chain2,37,14,16,2,4,1,0,7,19,2,2,2,1163,69,38,2.1488813703
closure_uniform,chain2,37,15,17,3,3,1,0,7,9,3,3,3,1321,80,45,2.1488813703
closure_uniform,chain2,37,16,18,4,1,1,2,8,6,4,4,4,1671,95,52,2.2824720047
closure_uniform,chain2,37,17,19,3,2,1,1,7,8,3,3,3,2354,103,54,2.1488813703
closure_uniform,chain2,37,18,20,4,1,0,1,6,14,4,4,4,3053,141,61,2.0000000000
closure_uniform,chain2,37,19,21,2,3,1,2,8,26,2,2,2,3764,201,72,2.2824720047
closure_uniform,chain2,37,20,22,4,3,1,1,9,16,4,4,4,4568,241,80,2.4039086666
closure_uniform,chain2,37,21,23,2,5,0,1,8,52,2,2,2,4970,245,84,2.2824720047
closure_uniform,chain2,37,22,24,3,3,0,1,7,33,3,3,3,5237,252,89,2.1488813703
closure_uniform,chain2,37,23,25,2,2,1,0,5,1,2,2,2,6648,293,95,1.8312368960
closure_uniform,chain2,37,24,26,4,3,1,1,9,16,4,4,4,7849,457,110,2.4039086666
closure_uniform,chain2,37,25,27,3,3,1,2,9,25,3,3,3,8851,506,122,2.4039086666
closure_uniform,chain2,38,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,38,2,4,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,38,3,5,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,38,4,6,0,0,0,0,0,1,0,0,0,6,3,3,0.0000000000
closure_uniform,chain2,38,5,7,0,0,0,0,0,1,0,0,0,9,5,5,0.0000000000
closure_uniform,chain2,38,6,8,0,0,0,0,0,1,0,0,0,14,8,6,0.0000000000
closure_uniform,chain2,38,7,9,3,1,0,0,4,7,3,3,3,22,13,7,1.6354633478
closure_uniform,chain2,38,8,10,1,1,0,0,2,9,1,1,1,115,28,14,1.1041475573
closure_uniform,chain2,38,9,11,3,2,0,1,6,24,3,3,3,170,51,14,2.0000000000
closure_uniform,chain2,38,10,12,3,0,0,1,4,6,3,3,3,170,51,14,1.6354633478
closure_uniform,chain2,38,11,13,3,0,0,1,4,6,3,3,3,346,70,21,1.6354633478
closure_uniform,chain2,38,12,14,2,3,0,0,5,26,2,2,2,532,91,23,1.8312368960
closure_uniform,chain2,38,13,15,3,1,0,0,4,7,3,3,3,599,97,28,1.6354633478
closure_uniform,chain2,38,14,16,4,2,0,0,6,15,4,4,4,954,149,35,2.0000000000
closure_uniform,chain2,38,15,17,3,5,0,0,8,43,3,3,3,1267,160,44,2.2824720047
closure_uniform,chain2,38,16,18,2,3,0,0,5,26,2,2,2,1558,178,60,1.8312368960
closure_uniform,chain2,38,17,19,1,4,2,0,7,4,1,1,1,1821,201,66,2.1488813703
closure_uniform,chain2,38,18,20,4,5,0,0,9,42,4,4,4,2293,250,88,2.4039086666
closure_uniform,chain2,38,19,21,3,2,1,2,8,16,3,3,3,2635,278,94,2.2824720047
closure_uniform,chain2,38,20,22,3,2,1,1,7,8,3,3,3,3950,297,100,2.1488813703
closure_uniform,chain2,38,21,23,4,3,1,1,9,16,4,4,4,4523,361,106,2.4039086666
closure_uniform,chain2,38,22,24,3,3,0,0,6,25,3,3,3,4755,363,108,2.0000000000
closure_uniform,chain2,38,23,25,3,4,1,3,11,42,3,3,3,5818,468,120,2.6187070833
closure_uniform,chain2,38,24,26,4,2,1,3,10,23,4,4,4,7041,556,134,2.5154334638
closure_uniform,chain2,38,25,27,4,1,1,2,8,6,4,4,4,9390,581,139,2.2824720047
closure_uniform,chain2,39,1,3,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,39,2,4,0,0,0,0,0,1,0,0,0,5,3,3,0.0000000000
closure_uniform,chain2,39,3,5,1,1,0,0,2,9,1,1,1,9,5,4,1.1041475573
closure_uniform,chain2,39,4,6,0,0,0,0,0,1,0,0,0,9,5,4,0.0000000000
closure_uniform,chain2,39,5,7,1,1,0,0,2,9,1,1,1,16,9,5,1.1041475573
closure_uniform,chain2,39,6,8,2,1,0,0,3,8,2,2,2,16,9,5,1.4006773518
closure_uniform,chain2,39,7,9,1,1,0,0,2,9,1,1,1,44,15,9,1.1041475573
closure_uniform,chain2,39,8,10,3,1,0,0,4,7,3,3,3,63,26,11,1.6354633478
closure_uniform,chain2,39,9,11,2,1,0,0,3,8,2,2,2,156,41,18,1.4006773518
closure_uniform,chain2,39,10,12,3,2,0,1,6,24,3,3,3,206,59,20,2.0000000000
closure_uniform,chain2,39,11,13,4,1,0,1,6,14,4,4,4,308,70,25,2.0000000000
closure_uniform,chain2,39,12,14,3,3,1,1,8,17,3,3,3,607,84,37,2.2824720047
closure_uniform,chain2,39,13,15,2,1,0,0,3,8,2,2,2,607,84,37,1.4006773518
closure_uniform,chain2,39,14,16,4,1,0,1,6,14,4,4,4,860,142,44,2.0000000000
closure_uniform,chain2,39,15,17,4,1,0,1,6,14,4,4,4,1397,164,56,2.0000000000
closure_uniform,chain2,39,16,18,2,2,1,0,5,1,2,2,2,1693,193,65,1.8312368960
closure_uniform,chain2,39,17,19,3,4,2,1,10,10,3,3,3,2153,250,83,2.5154334638
closure_uniform,chain2,39,18,20,2,3,1,1,7,18,2,2,2,2516,259,87,2.1488813703
closure_uniform,chain2,39,19,21,3,2,1,1,7,8,3,3,3,2802,298,101,2.1488813703
closure_uniform,chain2,39,20,22,3,2,0,1,6,24,3,3,3,3699,382,119,2.0000000000
closure_uniform,chain2,39,21,23,3,5,0,0,8,43,3,3,3,4613,488,133,2.2824720047
closure_uniform,chain2,39,22,24,3,1,0,1,5,15,3,3,3,5257,548,139,1.8312368960
closure_uniform,chain2,39,23,25,4,4,0,0,8,33,4,4,4,6636,725,157,2.2824720047
closure_uniform,chain2,39,24,26,3,4,3,2,12,2,3,3,3,7795,871,160,2.7149954922
closure_uniform,chain2,39,25,27,3,4,0,1,8,42,3,3,3,9083,962,164,2.2824720047
closure_uniform,chain2,40,1,3,1,1,0,0,2,9,1,1,1,3,2,2,1.1041475573
closure_uniform,chain2,40,2,4,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,40,3,5,0,0,0,0,0,1,0,0,0,5,3,3,0.0000000000
closure_uniform,chain2,40,4,6,0,0,0,0,0,1,0,0,0,9,5,4,0.0000000000
closure_uniform,chain2,40,5,7,1,1,0,0,2,9,1,1,1,16,9,5,1.1041475573
closure_uniform,chain2,40,6,8,2,1,0,0,3,8,2,2,2,16,9,5,1.4006773518
closure_uniform,chain2,40,7,9,0,0,0,0,0,1,0,0,0,44,15,9,0.0000000000
closure_uniform,chain2,40,8,10,3,1,0,0,4,7,3,3,3,63,24,9,1.6354633478
closure_uniform,chain2,40,9,11,1,2,1,0,4,2,1,1,1,156,39,17,1.6354633478
closure_uniform,chain2,40,10,12,3,2,1,1,7,8,3,3,3,202,50,20,2.1488813703
closure_uniform,chain2,40,11,13,4,4,1,0,9,17,4,4,4,397,60,28,2.4039086666
closure_uniform,chain2,40,12,14,3,4,1,0,8,18,3,3,3,397,60,28,2.2824720047
closure_uniform,chain2,40,13,15,3,1,0,0,4,7,3,3,3,397,60,28,1.6354633478
closure_uniform,chain2,40,14,16,3,2,0,1,6,24,3,3,3,664,103,38,2.0000000000
closure_uniform,chain2,40,15,17,1,3,2,1,7,3,1,1,1,813,113,46,2.1488813703
closure_uniform,chain2,40,16,18,2,1,0,0,3,8,2,2,2,985,118,51,1.4006773518
closure_uniform,chain2,40,17,19,3,2,1,1,7,8,3,3,3,1291,180,63,2.1488813703
closure_uniform,chain2,40,18,20,2,3,1,1,7,18,2,2,2,1732,208,68,2.1488813703
closure_uniform,chain2,40,19,21,4,4,1,0,9,17,4,4,4,2129,248,85,2.4039086666
closure_uniform,chain2,40,20,22,4,1,2,5,12,14,4,4,4,2459,284,91,2.7149954922
closure_uniform,chain2,40,21,23,3,3,1,4,11,41,3,3,3,4021,299,93,2.6187070833
closure_uniform,chain2,40,22,24,3,3,1,1,8,17,3,3,3,5117,333,102,2.2824720047
closure_uniform,chain2,40,23,25,3,2,2,4,11,16,3,3,3,5859,388,116,2.6187070833
closure_uniform,chain2,40,24,26,4,4,1,0,9,17,4,4,4,8117,434,119,2.4039086666
closure_uniform,chain2,40,25,27,4,3,0,2,9,40,4,4,4,9427,495,126,2.4039086666
closure_uniform,chain2,41,1,3,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,41,2,4,0,0,0,0,0,1,0,0,0,5,3,3,0.0000000000
closure_uniform,chain2,41,3,5,2,1,0,0,3,8,2,2,2,9,5,4,1.4006773518
closure_uniform,chain2,41,4,6,2,1,0,0,3,8,2,2,2,24,7,6,1.4006773518
closure_uniform,chain2,41,5,7,2,1,0,0,3,8,2,2,2,39,9,6,1.4006773518
closure_uniform,chain2,41,6,8,3,1,0,0,4,7,3,3,3,59,13,8,1.6354633478
closure_uniform,chain2,41,7,9,3,1,0,2,6,23,3,3,3,90,18,11,2.0000000000
closure_uniform,chain2,41,8,10,3,1,0,0,4,7,3,3,3,183,20,12,1.6354633478
closure_uniform,chain2,41,9,11,3,3,0,1,7,33,3,3,3,251,27,14,2.1488813703
closure_uniform,chain2,41,10,12,3,1,0,2,6,23,3,3,3,251,27,14,2.0000000000
closure_uniform,chain2,41,11,13,2,1,0,0,3,8,2,2,2,427,32,15,1.4006773518
closure_uniform,chain2,41,12,14,2,3,0,1,6,34,2,2,2,581,50,20,2.0000000000
closure_uniform,chain2,41,13,15,4,3,0,0,7,24,4,4,4,715,52,22,2.1488813703
closure_uniform,chain2,41,14,16,2,2,2,3,9,9,2,2,2,795,55,25,2.4039086666
closure_uniform,chain2,41,15,17,1,2,1,0,4,2,1,1,1,1371,59,29,1.6354633478
closure_uniform,chain2,41,16,18,3,2,0,1,6,24,3,3,3,1636,87,40,2.0000000000
closure_uniform,chain2,41,17,19,4,0,0,2,6,13,4,4,4,1636,87,40,2.0000000000
closure_uniform,chain2,41,18,20,4,2,0,2,8,31,4,4,4,2164,109,52,2.2824720047
closure_uniform,chain2,41,19,21,4,1,0,1,6,14,4,4,4,3324,112,54,2.0000000000
closure_uniform,chain2,41,20,22,1,2,1,0,4,2,1,1,1,4180,143,73,1.6354633478
closure_uniform,chain2,41,21,23,4,2,1,4,11,31,4,4,4,4917,218,85,2.6187070833
closure_uniform,chain2,41,22,24,3,3,0,1,7,33,3,3,3,6651,241,96,2.1488813703
closure_uniform,chain2,41,23,25,4,2,2,3,11,7,4,4,4,7592,323,105,2.6187070833
closure_uniform,chain2,41,24,26,3,4,0,1,8,42,3,3,3,9155,357,111,2.2824720047
closure_uniform,chain2,41,25,27,2,3,2,2,9,10,2,2,2,9711,372,120,2.4039086666
closure_uniform,chain2,42,1,3,0,0,0,0,0,1,0,0,0,3,2,2,0.0000000000
closure_uniform,chain2,42,2,4,1,1,0,0,2,9,1,1,1,5,3,3,1.1041475573
closure_uniform,chain2,42,3,5,2,1,0,0,3,8,2,2,2,5,3,3,1.4006773518
closure_uniform,chain2,42,4,6,1,1,0,0,2,9,1,1,1,13,4,4,1.1041475573
closure_uniform,chain2,42,5,7,2,1,0,0,3,8,2,2,2,17,5,5,1.4006773518
closure_uniform,chain2,42,6,8,1,2,1,0,4,2,1,1,1,29,7,5,1.6354633478
closure_uniform,chain2,42,7,9,3,1,0,1,5,15,3,3,3,51,11,7,1.8312368960
closure_uniform,chain2,42,8,10,0,0,0,0,0,1,0,0,0,144,13,9,0.0000000000
closure_uniform,chain2,42,9,11,3,1,0,2,6,23,3,3,3,208,24,13,2.0000000000
closure_uniform,chain2,42,10,12,3,1,0,1,5,15,3,3,3,338,28,13,1.8312368960
closure_uniform,chain2,42,11,13,3,1,0,1,5,15,3,3,3,514,35,18,1.8312368960
closure_uniform,chain2,42,12,14,4,1,0,1,6,14,4,4,4,654,40,19,2.0000000000
closure_uniform,chain2,42,13,15,3,3,1,0,7,9,3,3,3,853,48,25,2.1488813703
closure_uniform,chain2,42,14,16,3,2,1,2,8,16,3,3,3,1113,58,31,2.2824720047
closure_uniform,chain2,42,15,17,2,4,1,0,7,19,2,2,2,1689,66,37,2.1488813703
closure_uniform,chain2,42,16,18,2,4,0,0,6,35,2,2,2,2090,83,41,2.0000000000
closure_uniform,chain2,42,17,19,3,2,1,2,8,16,3,3,3,2563,116,56,2.2824720047
closure_uniform,chain2,42,18,20,4,2,0,1,7,23,4,4,4,3062,119,58,2.1488813703
closure_uniform,chain2,42,19,21,2,2,1,3,8,25,2,2,2,3881,126,61,2.2824720047
closure_uniform,chain2,42,20,22,2,3,1,0,6,10,2,2,2,4327,148,64,2.0000000000
closure_uniform,chain2,42,21,23,4,2,1,1,8,7,4,4,4,5381,213,76,2.2824720047
closure_uniform,chain2,42,22,24,3,2,0,3,8,40,3,3,3,6984,225,87,2.2824720047
closure_uniform,chain2,42,23,25,4,1,1,3,9,14,4,4,4,8079,269,92,2.4039086666
